resourceId,datArchive,resourceType,unrealAssetPath,referencingLayout,layoutName,referencingElement,notes
"0x06004D51","client_portal.dat","Image","AC_UI_Icon_06004D51","0x2100004C","","CG3DController/RotateClockwise",""
"0x06004D51","client_portal.dat","Image","AC_UI_Icon_06004D51","0x21000068","classic_barber","RootBarber_Field/BarberRotateClockwise",""
"0x06004D52","client_portal.dat","Image","AC_UI_Icon_06004D52","0x2100004C","","CG3DController/RotateClockwise",""
"0x06004D52","client_portal.dat","Image","AC_UI_Icon_06004D52","0x21000068","classic_barber","RootBarber_Field/BarberRotateClockwise",""
"0x06004D53","client_portal.dat","Image","AC_UI_Icon_06004D53","0x2100004C","","CG3DController/RotateCounterClockwise",""
"0x06004D53","client_portal.dat","Image","AC_UI_Icon_06004D53","0x21000068","classic_barber","RootBarber_Field/BarberRotateCounterClockwise",""
"0x06004D54","client_portal.dat","Image","AC_UI_Icon_06004D54","0x2100004C","","CG3DController/RotateCounterClockwise",""
"0x06004D54","client_portal.dat","Image","AC_UI_Icon_06004D54","0x21000068","classic_barber","RootBarber_Field/BarberRotateCounterClockwise",""
"0x06004D55","client_portal.dat","Image","AC_UI_Icon_06004D55","0x2100004C","","CG3DController/ZoomIn",""
"0x06004D56","client_portal.dat","Image","AC_UI_Icon_06004D56","0x2100004C","","CG3DController/ZoomIn",""
"0x06004D56","client_portal.dat","Image","AC_UI_Icon_06004D56","0x2100004C","","CG3DController/ZoomIn",""
"0x06004D57","client_portal.dat","Image","AC_UI_Icon_06004D57","0x2100004C","","CG3DController/ZoomOut",""
"0x06004D58","client_portal.dat","Image","AC_UI_Icon_06004D58","0x2100004C","","CG3DController/ZoomOut",""
"0x06004D58","client_portal.dat","Image","AC_UI_Icon_06004D58","0x2100004C","","CG3DController/ZoomOut",""
"0x06004D59","client_portal.dat","Image","AC_UI_Icon_06004D59","0x21000047","","ProfessionField/ProfessionBackImage",""
"0x06004D5A","client_portal.dat","Image","AC_UI_Icon_06004D5A","0x21000047","","ProfessionField/ProfessionBackImage",""
"0x06004D5B","client_portal.dat","Image","AC_UI_Icon_06004D5B","0x21000047","","ProfessionField/ProfessionBackImage",""
"0x06004D5C","client_portal.dat","Image","AC_UI_Icon_06004D5C","0x21000047","","ProfessionField/ProfessionBackImage",""
"0x06004D5D","client_portal.dat","Image","AC_UI_Icon_06004D5D","0x21000047","","ProfessionField/ProfessionBackImage",""
"0x06004D5E","client_portal.dat","Image","AC_UI_Icon_06004D5E","0x21000047","","ProfessionField/ProfessionBackImage",""
"0x06004D5F","client_portal.dat","Image","AC_UI_Icon_06004D5F","0x2100004A","","TownField/MapBox/Map",""
"0x06004D60","client_portal.dat","Image","AC_UI_Icon_06004D60","0x2100004A","","TownField/MapBox/Sanamar/TownWidget",""
"0x06004D60","client_portal.dat","Image","AC_UI_Icon_06004D60","0x2100004A","","TownField/MapBox/Holtburg/TownWidget",""
"0x06004D60","client_portal.dat","Image","AC_UI_Icon_06004D60","0x2100004A","","TownField/MapBox/Yaraq/TownWidget",""
"0x06004D60","client_portal.dat","Image","AC_UI_Icon_06004D60","0x2100004A","","TownField/MapBox/Shoushi/TownWidget",""
"0x06004D61","client_portal.dat","Image","AC_UI_Icon_06004D61","0x2100004A","","TownField/MapBox/Sanamar/TownWidget",""
"0x06004D61","client_portal.dat","Image","AC_UI_Icon_06004D61","0x2100004A","","TownField/MapBox/Holtburg/TownWidget",""
"0x06004D61","client_portal.dat","Image","AC_UI_Icon_06004D61","0x2100004A","","TownField/MapBox/Yaraq/TownWidget",""
"0x06004D61","client_portal.dat","Image","AC_UI_Icon_06004D61","0x2100004A","","TownField/MapBox/Shoushi/TownWidget",""
"0x06004D64","client_portal.dat","Image","AC_UI_Icon_06004D64","0x21000004","charactermanagement","CharacterManagementField/WorldName",""
"0x06004D65","client_portal.dat","Image","AC_UI_Icon_06004D65","0x21000006","classic_chat","RootChat_Field/ChatEntryField/ChatTarget",""
"0x06004D65","client_portal.dat","Image","AC_UI_Icon_06004D65","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/ChatEntryField/ChatTarget",""
"0x06004D66","client_portal.dat","Image","AC_UI_Icon_06004D66","0x21000006","classic_chat","RootChat_Field/ChatEntryField/ChatTarget",""
"0x06004D66","client_portal.dat","Image","AC_UI_Icon_06004D66","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/ChatEntryField/ChatTarget",""
"0x06004D67","client_portal.dat","Image","AC_UI_Icon_06004D67","0x21000006","classic_chat","RootChat_Field/ChatEntryField/ChatPanelTextEntry/ChatLog_LeftEndCap",""
"0x06004D67","client_portal.dat","Image","AC_UI_Icon_06004D67","0x21000006","classic_chat","RootChat_Field/ChatEntryField/ChatPanelTextEntry/ChatLog_RightEndCap",""
"0x06004D67","client_portal.dat","Image","AC_UI_Icon_06004D67","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/ChatEntryField/ChatPanelTextEntry/ChatLog_LeftEndCap",""
"0x06004D67","client_portal.dat","Image","AC_UI_Icon_06004D67","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/ChatEntryField/ChatPanelTextEntry/ChatLog_RightEndCap",""
"0x06005D39","client_portal.dat","Image","AC_UI_Icon_06005D39","0x21000042","","DialogBox/top_left_corner",""
"0x06005D3A","client_portal.dat","Image","AC_UI_Icon_06005D3A","0x21000042","","DialogBox/top_right_corner",""
"0x06005D3B","client_portal.dat","Image","AC_UI_Icon_06005D3B","0x21000042","","DialogBox/bottom_left_corner",""
"0x06005D3C","client_portal.dat","Image","AC_UI_Icon_06005D3C","0x21000042","","DialogBox/bottom_right_corner",""
"0x06005D3D","client_portal.dat","Image","AC_UI_Icon_06005D3D","0x21000042","","DialogBox/bottom_edge",""
"0x06005D3D","client_portal.dat","Image","AC_UI_Icon_06005D3D","0x21000042","","DialogBox/top_edge",""
"0x06005D3E","client_portal.dat","Image","AC_UI_Icon_06005D3E","0x21000042","","DialogBox/left_edge",""
"0x06005D3E","client_portal.dat","Image","AC_UI_Icon_06005D3E","0x21000042","","DialogBox/right_edge",""
"0x06005D3F","client_portal.dat","Image","AC_UI_Icon_06005D3F","0x21000002","disconnected","DisconnectedField",""
"0x06005D92","client_portal.dat","Image","AC_UI_Icon_06005D92","0x2100004D","","Tab_Blue/left",""
"0x06005D92","client_portal.dat","Image","AC_UI_Icon_06005D92","0x2100004D","","PanelTabTemplate/LeftEnd",""
"0x06005D93","client_portal.dat","Image","AC_UI_Icon_06005D93","0x2100004D","","Tab_Blue/left",""
"0x06005D93","client_portal.dat","Image","AC_UI_Icon_06005D93","0x2100004D","","PanelTabTemplate/LeftEnd",""
"0x06005D94","client_portal.dat","Image","AC_UI_Icon_06005D94","0x2100004D","","Tab_Blue/middle",""
"0x06005D94","client_portal.dat","Image","AC_UI_Icon_06005D94","0x2100004D","","PanelTabTemplate/middle",""
"0x06005D95","client_portal.dat","Image","AC_UI_Icon_06005D95","0x2100004D","","Tab_Blue/middle",""
"0x06005D95","client_portal.dat","Image","AC_UI_Icon_06005D95","0x2100004D","","PanelTabTemplate/middle",""
"0x06005D96","client_portal.dat","Image","AC_UI_Icon_06005D96","0x2100004D","","Tab_Blue/right",""
"0x06005D96","client_portal.dat","Image","AC_UI_Icon_06005D96","0x2100004D","","PanelTabTemplate/RightEnd",""
"0x06005D97","client_portal.dat","Image","AC_UI_Icon_06005D97","0x2100004D","","Tab_Blue/right",""
"0x06005D97","client_portal.dat","Image","AC_UI_Icon_06005D97","0x2100004D","","PanelTabTemplate/RightEnd",""
"0x06005D9C","client_portal.dat","Image","AC_UI_Icon_06005D9C","0x21000037","ItemSlot","ItemSlot_Backpack/ItemSlot_Icon_OpenContainer",""
"0x06005DA3","client_portal.dat","Image","AC_UI_Icon_06005DA3","0x2100004C","","CG3DController/ZoomIn",""
"0x06005DA4","client_portal.dat","Image","AC_UI_Icon_06005DA4","0x2100004C","","CG3DController/ZoomOut",""
"0x06005DA7","client_portal.dat","Image","AC_UI_Icon_06005DA7","0x2100004C","","CG3DController/RotateClockwise",""
"0x06005DA7","client_portal.dat","Image","AC_UI_Icon_06005DA7","0x2100004C","","CG3DController/RotateClockwise",""
"0x06005DA7","client_portal.dat","Image","AC_UI_Icon_06005DA7","0x21000068","classic_barber","RootBarber_Field/BarberRotateClockwise",""
"0x06005DA7","client_portal.dat","Image","AC_UI_Icon_06005DA7","0x21000068","classic_barber","RootBarber_Field/BarberRotateClockwise",""
"0x06005DA8","client_portal.dat","Image","AC_UI_Icon_06005DA8","0x2100004C","","CG3DController/RotateCounterClockwise",""
"0x06005DA8","client_portal.dat","Image","AC_UI_Icon_06005DA8","0x2100004C","","CG3DController/RotateCounterClockwise",""
"0x06005DA8","client_portal.dat","Image","AC_UI_Icon_06005DA8","0x21000068","classic_barber","RootBarber_Field/BarberRotateCounterClockwise",""
"0x06005DA8","client_portal.dat","Image","AC_UI_Icon_06005DA8","0x21000068","classic_barber","RootBarber_Field/BarberRotateCounterClockwise",""
"0x06005DC3","client_portal.dat","Image","AC_UI_Icon_06005DC3","0x21000016","classic_toolbar","RootToolbar_Field/SelectedObjectField/StackSizeSlider/1",""
"0x06005DC6","client_portal.dat","Image","AC_UI_Icon_06005DC6","0x21000042","","TextInputBox/TextInputLeft",""
"0x06005DC7","client_portal.dat","Image","AC_UI_Icon_06005DC7","0x21000042","","TextInputBox/TextInputMiddle",""
"0x06005DC8","client_portal.dat","Image","AC_UI_Icon_06005DC8","0x21000042","","TextInputBox/TextInputRight",""
"0x06005DDB","client_portal.dat","Image","AC_UI_Icon_06005DDB","0x21000042","","DialogBox",""
"0x06005E21","client_portal.dat","Image","AC_UI_Icon_06005E21","0x21000033","classic_spellcomponent","ComponentEntryTemplate",""
"0x06005E22","client_portal.dat","Image","AC_UI_Icon_06005E22","0x21000033","classic_spellcomponent","ComponentEntryTemplate",""
"0x06005E64","client_portal.dat","Image","AC_UI_Icon_06005E64","0x21000006","classic_chat","RootChat_Field/MaximizeButton",""
"0x06005E64","client_portal.dat","Image","AC_UI_Icon_06005E64","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/MaximizeButton",""
"0x06005E65","client_portal.dat","Image","AC_UI_Icon_06005E65","0x21000006","classic_chat","RootChat_Field/MaximizeButton",""
"0x06005E65","client_portal.dat","Image","AC_UI_Icon_06005E65","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/MaximizeButton",""
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x21000006","classic_chat","RootChat_Field/TopBorder","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x2100000F","classic_smartbox","RootSmartBox_Field/SmartBoxTopBorder","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x2100000F","classic_smartbox","RootSmartBox_Field/SmartBoxBottomBorder","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x21000058","classic_admin","RootAdmin_Field/BottomBorder","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x2100005B","","RootFloatyChat_Field/TopBorder","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x2100005B","","RootFloatyChat_Field/BottomBorder","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x2100006B","classic_floatyexamination","RootFloatyExamination_Field/ExaminationBottomBorder","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x2100006E","classic_floatypanel","RootFloatyPanel_Field/PanelTopLeftCorner","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x2100006E","classic_floatypanel","RootFloatyPanel_Field/PanelTopRightCorner","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x2100006E","classic_floatypanel","RootFloatyPanel_Field/PanelBottomLeftCorner","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x2100006E","classic_floatypanel","RootFloatyPanel_Field/PanelBottomBorder","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x2100006E","classic_floatypanel","RootFloatyPanel_Field/PanelBottomRightCorner","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/MainChatBottomBorder","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x21000070","classic_floatytoolbar","RootFloatyToolbar_Field/ToolbarBottomLeftCorner","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x21000070","classic_floatytoolbar","RootFloatyToolbar_Field/ToolbarBottomBorder","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x21000070","classic_floatytoolbar","RootFloatyToolbar_Field/ToolbarBottomRightCorner","hotspot=(16,16)"
"0x06005E66","client_portal.dat","Cursor","AC_UI_Cursor_06005E66","0x21000073","classic_floatycombatpanel","RootFloatyCombatPanel_Field/CombatPanelBottomBorder","hotspot=(16,16)"
"0x06005E92","client_portal.dat","Image","AC_UI_Icon_06005E92","0x21000043","","MenuDialog_Menu/MenuDialog_SelectionDisplay",""
"0x06005EA7","client_portal.dat","Image","AC_UI_Icon_06005EA7","0x21000042","","CharacterSlotBox/CharSlot_Top",""
"0x06005EA7","client_portal.dat","Image","AC_UI_Icon_06005EA7","0x21000042","","CharacterSlotBox/CharSlot_Top",""
"0x06005EA9","client_portal.dat","Image","AC_UI_Icon_06005EA9","0x21000042","","CharacterSlotBox/CharSlot_Middle",""
"0x06005EA9","client_portal.dat","Image","AC_UI_Icon_06005EA9","0x21000042","","CharacterSlotBox/CharSlot_Middle",""
"0x06005EAB","client_portal.dat","Image","AC_UI_Icon_06005EAB","0x21000042","","CharacterSlotBox/CharSlot_Bottom",""
"0x06005EAB","client_portal.dat","Image","AC_UI_Icon_06005EAB","0x21000042","","CharacterSlotBox/CharSlot_Bottom",""
"0x06005EAD","client_portal.dat","Image","AC_UI_Icon_06005EAD","0x21000043","","MenuDialog_PopupField/MenuDialog_PopupTopBorder",""
"0x06005EAD","client_portal.dat","Image","AC_UI_Icon_06005EAD","0x21000043","","MenuDialog_PopupField/MenuDialog_PopupBottomBorder",""
"0x06005EAE","client_portal.dat","Image","AC_UI_Icon_06005EAE","0x21000043","","MenuDialog_PopupItem/left",""
"0x06005EAE","client_portal.dat","Image","AC_UI_Icon_06005EAE","0x21000043","","MenuDialog_PopupItem/right",""
"0x06005EAF","client_portal.dat","Image","AC_UI_Icon_06005EAF","0x21000043","","MenuDialog_PopupItem/middle",""
"0x06005EB4","client_portal.dat","Image","AC_UI_Icon_06005EB4","0x21000042","","CharacterSlotBox/CharSlot_Top",""
"0x06005EB4","client_portal.dat","Image","AC_UI_Icon_06005EB4","0x21000042","","CharacterSlotBox/CharSlot_Top",""
"0x06005EB5","client_portal.dat","Image","AC_UI_Icon_06005EB5","0x21000042","","CharacterSlotBox/CharSlot_Middle",""
"0x06005EB5","client_portal.dat","Image","AC_UI_Icon_06005EB5","0x21000042","","CharacterSlotBox/CharSlot_Middle",""
"0x06005EB6","client_portal.dat","Image","AC_UI_Icon_06005EB6","0x21000042","","CharacterSlotBox/CharSlot_Bottom",""
"0x06005EB6","client_portal.dat","Image","AC_UI_Icon_06005EB6","0x21000042","","CharacterSlotBox/CharSlot_Bottom",""
"0x06005EB8","client_portal.dat","Image","AC_UI_Icon_06005EB8","0x21000010","classic_spellcasting","GenericSpellcastTab",""
"0x06005EB9","client_portal.dat","Image","AC_UI_Icon_06005EB9","0x21000010","classic_spellcasting","GenericSpellcastTab",""
"0x06005F0E","client_portal.dat","Image","AC_UI_Icon_06005F0E","0x21000040","","button_ChatLogNewNonVisibleTextIndicator",""
"0x06005F0E","client_portal.dat","Image","AC_UI_Icon_06005F0E","0x21000040","","button_ChatLogNewNonVisibleTextIndicator",""
"0x06005F0E","client_portal.dat","Image","AC_UI_Icon_06005F0E","0x21000040","","button_ChatLogNewNonVisibleTextIndicator",""
"0x06005F0E","client_portal.dat","Image","AC_UI_Icon_06005F0E","0x21000040","","button_ChatLogNewNonVisibleTextIndicator",""
"0x06005F0F","client_portal.dat","Image","AC_UI_Icon_06005F0F","0x21000040","","button_ChatLogNewNonVisibleTextIndicator",""
"0x06005F0F","client_portal.dat","Image","AC_UI_Icon_06005F0F","0x21000040","","button_ChatLogNewNonVisibleTextIndicator",""
"0x06005F0F","client_portal.dat","Image","AC_UI_Icon_06005F0F","0x21000040","","button_ChatLogNewNonVisibleTextIndicator",""
"0x06005F10","client_portal.dat","Image","AC_UI_Icon_06005F10","0x21000012","classic_vendor","RootVendor_Field/TabBackground",""
"0x06005F11","client_portal.dat","Image","AC_UI_Icon_06005F11","0x21000012","classic_vendor","GenericShopTab",""
"0x06005F12","client_portal.dat","Image","AC_UI_Icon_06005F12","0x21000012","classic_vendor","GenericShopTab",""
"0x06005F13","client_portal.dat","Image","AC_UI_Icon_06005F13","0x21000040","","Button_ArrowRight",""
"0x06005F3C","client_portal.dat","Image","AC_UI_Icon_06005F3C","0x21000014","classic_vitals","RootVitals_Field/HealthMeter/meter_background/detail",""
"0x06005F3D","client_portal.dat","Image","AC_UI_Icon_06005F3D","0x21000014","classic_vitals","RootVitals_Field/HealthMeter/2/detail",""
"0x06005F3E","client_portal.dat","Image","AC_UI_Icon_06005F3E","0x21000014","classic_vitals","RootVitals_Field/StaminaMeter/meter_background/detail",""
"0x06005F3F","client_portal.dat","Image","AC_UI_Icon_06005F3F","0x21000014","classic_vitals","RootVitals_Field/StaminaMeter/2/detail",""
"0x06005F40","client_portal.dat","Image","AC_UI_Icon_06005F40","0x21000014","classic_vitals","RootVitals_Field/ManaMeter/meter_background/detail",""
"0x06005F41","client_portal.dat","Image","AC_UI_Icon_06005F41","0x21000014","classic_vitals","RootVitals_Field/ManaMeter/2/detail",""
"0x0600604C","client_portal.dat","Image","AC_UI_Icon_0600604C","0x21000059","","AdminQualitiesListBoxHeaderTemplate",""
"0x06006058","client_portal.dat","Image","AC_UI_Icon_06006058","0x21000059","","AdminQualitiesListBoxSkillEntryTemplate/InitLevelValue",""
"0x06006058","client_portal.dat","Image","AC_UI_Icon_06006058","0x21000059","","AdminQualitiesListBoxAttributeEntryTemplate/InitLevel",""
"0x06006058","client_portal.dat","Image","AC_UI_Icon_06006058","0x21000059","","AdminQualitiesListBoxEditEntryTemplate/EntryValue",""
"0x06006067","client_portal.dat","Image","AC_UI_Icon_06006067","0x21000059","","AdminQualitiesListBoxSkillEntryTemplate",""
"0x06006067","client_portal.dat","Image","AC_UI_Icon_06006067","0x21000059","","AdminQualitiesListBoxAttributeEntryTemplate",""
"0x06006067","client_portal.dat","Image","AC_UI_Icon_06006067","0x21000059","","AdminQualitiesListBoxMultilineEditEntryTemplate",""
"0x06006067","client_portal.dat","Image","AC_UI_Icon_06006067","0x21000059","","AdminQualitiesListBoxNewEntryTemplate",""
"0x06006067","client_portal.dat","Image","AC_UI_Icon_06006067","0x21000059","","AdminQualitiesListBoxValuelessEntryTemplate",""
"0x06006067","client_portal.dat","Image","AC_UI_Icon_06006067","0x21000059","","AdminQualitiesListBoxBodyPartEntryTemplate",""
"0x06006067","client_portal.dat","Image","AC_UI_Icon_06006067","0x21000059","","AdminQualitiesListBoxReadOnlyEntryTemplate",""
"0x06006067","client_portal.dat","Image","AC_UI_Icon_06006067","0x21000059","","AdminQualitiesListBoxEditEntryTemplate",""
"0x06006067","client_portal.dat","Image","AC_UI_Icon_06006067","0x21000059","","AdminQualitiesListBoxMenuEntryTemplate",""
"0x06006067","client_portal.dat","Image","AC_UI_Icon_06006067","0x21000059","","AdminQualitiesListBoxPositionEntryTemplate",""
"0x06006068","client_portal.dat","Image","AC_UI_Icon_06006068","0x21000059","","AdminQualitiesListBoxAttributeEntryTemplate/TotalLevel",""
"0x06006068","client_portal.dat","Image","AC_UI_Icon_06006068","0x21000059","","AdminQualitiesListBoxNewEntryTemplate/EntryValue",""
"0x06006068","client_portal.dat","Image","AC_UI_Icon_06006068","0x21000059","","AdminQualitiesListBoxReadOnlyEntryTemplate/EntryValue",""
"0x06006069","client_portal.dat","Image","AC_UI_Icon_06006069","0x21000043","","Menu_AdminUI/Menu_AdminUI_SelectionDisplay",""
"0x0600606A","client_portal.dat","Image","AC_UI_Icon_0600606A","0x21000043","","Menu_AdminUI_PopupField/Menu_AdminUI_PopupTopBorder",""
"0x0600606A","client_portal.dat","Image","AC_UI_Icon_0600606A","0x21000043","","Menu_AdminUI_PopupField/Menu_AdminUI_PopupBottomBorder",""
"0x0600606A","client_portal.dat","Image","AC_UI_Icon_0600606A","0x21000043","","Menu_AdminUI_PopupField/Menu_AdminUI_PopupLeftBorder",""
"0x0600606A","client_portal.dat","Image","AC_UI_Icon_0600606A","0x21000043","","Menu_AdminUI_PopupField/Menu_AdminUI_PopupRightBorder",""
"0x0600606C","client_portal.dat","Image","AC_UI_Icon_0600606C","0x21000043","","Menu_AdminUI_PopupItem",""
"0x0600606C","client_portal.dat","Image","AC_UI_Icon_0600606C","0x21000043","","Menu_AdminUI_PopupItem",""
"0x0600606D","client_portal.dat","Image","AC_UI_Icon_0600606D","0x21000043","","Menu_AdminUI_PopupItem",""
"0x0600606D","client_portal.dat","Image","AC_UI_Icon_0600606D","0x21000043","","Menu_AdminUI_PopupItem",""
"0x06006071","client_portal.dat","Image","AC_UI_Icon_06006071","0x21000059","","AdminQualitiesListBoxReadOnlyEntryTemplate/EntryName",""
"0x06006071","client_portal.dat","Image","AC_UI_Icon_06006071","0x21000059","","AdminQualitiesListBoxEditEntryTemplate/EntryName",""
"0x06006071","client_portal.dat","Image","AC_UI_Icon_06006071","0x21000059","","AdminQualitiesListBoxMenuEntryTemplate/EntryName",""
"0x06006072","client_portal.dat","Image","AC_UI_Icon_06006072","0x21000059","","AdminQualitiesListBoxAttributeEntryTemplate/EntryName",""
"0x06006073","client_portal.dat","Image","AC_UI_Icon_06006073","0x21000059","","AdminQualitiesListBoxSkillEntryTemplate/EntryName",""
"0x06006073","client_portal.dat","Image","AC_UI_Icon_06006073","0x21000059","","AdminQualitiesListBoxValuelessEntryTemplate/EntryName",""
"0x060060F6","client_portal.dat","Image","AC_UI_Icon_060060F6","0x21000058","classic_admin","RootAdmin_Field/BottomBorder",""
"0x060060F7","client_portal.dat","Image","AC_UI_Icon_060060F7","0x21000058","classic_admin","RootAdmin_Field/CloseAdminPanelButton",""
"0x060060F8","client_portal.dat","Image","AC_UI_Icon_060060F8","0x21000058","classic_admin","RootAdmin_Field/CloseAdminPanelButton",""
"0x060060F9","client_portal.dat","Image","AC_UI_Icon_060060F9","0x21000058","classic_admin","RootAdmin_Field/TitleBar",""
"0x060060FA","client_portal.dat","Image","AC_UI_Icon_060060FA","0x21000058","classic_admin","RootAdmin_Field/LeftBorder",""
"0x060060FB","client_portal.dat","Image","AC_UI_Icon_060060FB","0x21000058","classic_admin","RootAdmin_Field/RightBorder",""
"0x060060FF","client_portal.dat","Image","AC_UI_Icon_060060FF","0x21000059","","AdminQualitiesListBoxPositionEntryTemplate/EntryName",""
"0x06006100","client_portal.dat","Image","AC_UI_Icon_06006100","0x21000059","","AdminQualitiesListBoxPositionEntryTemplate/EntryValue",""
"0x06006101","client_portal.dat","Image","AC_UI_Icon_06006101","0x21000059","","AdminQualitiesListBoxNewEntryTemplate/EntryName",""
"0x06006102","client_portal.dat","Image","AC_UI_Icon_06006102","0x21000059","","AdminQualitiesListBoxSkillEntryTemplate/EntryValue",""
"0x06006102","client_portal.dat","Image","AC_UI_Icon_06006102","0x21000059","","AdminQualitiesListBoxAttributeEntryTemplate/EntryValue",""
"0x0600610F","client_portal.dat","Image","AC_UI_Icon_0600610F","0x21000001","intro","IntroField/SplashScreenField",""
"0x06006114","client_portal.dat","Image","AC_UI_Icon_06006114","0x21000059","","AdminQualitiesListBoxBodyPartEntryTemplate/BodyPartEntryFrame",""
"0x06006116","client_portal.dat","Image","AC_UI_Icon_06006116","0x21000059","","AdminQualitiesListBoxMultilineEditEntryTemplate/EntryValue",""
"0x06006117","client_portal.dat","Image","AC_UI_Icon_06006117","0x21000059","","AdminQualitiesListBoxMultilineEditEntryTemplate/EntryName",""
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x21000058","classic_admin","RootAdmin_Field/AdminPanelDragBar","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x2100005B","","RootFloatyChat_Field/TitleDragArea","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x2100006B","classic_floatyexamination","RootFloatyExamination_Field/ExaminationTopBorder","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/VitalsTopBorder","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/VitalsBottomBorder","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x2100006D","classic_floatyenvpanel","RootFloatyEnvPanel_Field/EnvPanelTopBorder","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x2100006D","classic_floatyenvpanel","RootFloatyEnvPanel_Field/EnvPanelBottomBorder","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x2100006E","classic_floatypanel","RootFloatyPanel_Field/PanelTopBorder","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x2100006E","classic_floatypanel","RootFloatyPanel_Field/PanelLeftBorder","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x2100006E","classic_floatypanel","RootFloatyPanel_Field/PanelRightBorder","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/MainChatTopBorder","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x21000070","classic_floatytoolbar","RootFloatyToolbar_Field/ToolbarTopLeftCorner","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x21000070","classic_floatytoolbar","RootFloatyToolbar_Field/ToolbarTopBorder","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x21000070","classic_floatytoolbar","RootFloatyToolbar_Field/ToolbarTopRightCorner","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x21000070","classic_floatytoolbar","RootFloatyToolbar_Field/ToolbarLeftBorder","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x21000070","classic_floatytoolbar","RootFloatyToolbar_Field/ToolbarRightBorder","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/IndicatorsBottomLeftCorner","hotspot=(16,16)"
"0x06006119","client_portal.dat","Cursor","AC_UI_Cursor_06006119","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/IndicatorsBottomBorder","hotspot=(16,16)"
